"year","geoid","name","geography_level","road_rage_incidents","road_rage_shootings","victims_killed","victims_injured","victims_shot","suspects_killed","suspects_injured","suspects_shot","total_killed","total_injured","total_shot","incident_rate_100k","shooting_rate_100k","population","state_code","region","division"
2021,38060,"Phoenix-Mesa-Chandler, AZ","cbsa",18,15,4,14,18,1,2,3,5,16,21,0.364163333729192,0.303469444774327,4942837,"NA","NA","NA"
2022,38060,"Phoenix-Mesa-Chandler, AZ","cbsa",17,17,6,12,18,0,0,0,6,12,18,0.338937228426546,0.338937228426546,5015678,"NA","NA","NA"
2023,38060,"Phoenix-Mesa-Chandler, AZ","cbsa",16,16,6,13,19,0,0,0,6,13,19,0.31360127949322,0.31360127949322,5102020,"NA","NA","NA"
2024,38060,"Phoenix-Mesa-Chandler, AZ","cbsa",6,6,2,3,5,1,0,1,3,3,6,0.115674736521869,0.115674736521869,5186958,"NA","NA","NA"
2020,38240,"Pinehurst-Southern Pines, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,100267,"NA","NA","NA"
2021,38240,"Pinehurst-Southern Pines, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,102952,"NA","NA","NA"
2022,38240,"Pinehurst-Southern Pines, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,105531,"NA","NA","NA"
2023,38240,"Pinehurst-Southern Pines, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,107072,"NA","NA","NA"
2024,38240,"Pinehurst-Southern Pines, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,108417,"NA","NA","NA"
2020,38260,"Pittsburg, KS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,38951,"NA","NA","NA"
2021,38260,"Pittsburg, KS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,39033,"NA","NA","NA"
2022,38260,"Pittsburg, KS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,39078,"NA","NA","NA"
2023,38260,"Pittsburg, KS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,38969,"NA","NA","NA"
2024,38260,"Pittsburg, KS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,38904,"NA","NA","NA"
2020,38300,"Pittsburgh, PA","cbsa",4,4,0,5,5,0,0,0,0,5,5,0.168835784406833,0.168835784406833,2369166,"NA","NA","NA"
2021,38300,"Pittsburgh, PA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.0422801516673601,0.0422801516673601,2365176,"NA","NA","NA"
2022,38300,"Pittsburgh, PA","cbsa",3,3,1,2,3,0,1,1,1,3,4,0.127704569950604,0.127704569950604,2349172,"NA","NA","NA"
2023,38300,"Pittsburgh, PA","cbsa",1,1,1,0,1,0,0,0,1,0,1,0.0411612578715761,0.0411612578715761,2429469,"NA","NA","NA"
2024,38300,"Pittsburgh, PA","cbsa",3,3,0,3,3,0,0,0,0,3,3,0.123461007104358,0.123461007104358,2429917,"NA","NA","NA"
2020,38340,"Pittsfield, MA","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.776554273378166,0,128774,"NA","NA","NA"
2021,38340,"Pittsfield, MA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,128621,"NA","NA","NA"
2022,38340,"Pittsfield, MA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,127859,"NA","NA","NA"
2023,38340,"Pittsfield, MA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,128863,"NA","NA","NA"
2024,38340,"Pittsfield, MA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,128726,"NA","NA","NA"
2020,38420,"Platteville, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,51984,"NA","NA","NA"
2021,38420,"Platteville, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,51285,"NA","NA","NA"
2022,38420,"Platteville, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,51276,"NA","NA","NA"
2023,38420,"Platteville, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,51894,"NA","NA","NA"
2024,38420,"Platteville, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,52330,"NA","NA","NA"
2020,38740,"Poplar Bluff, MO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,52729,"NA","NA","NA"
2021,38740,"Poplar Bluff, MO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,52769,"NA","NA","NA"
2022,38740,"Poplar Bluff, MO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,52882,"NA","NA","NA"
2023,38740,"Poplar Bluff, MO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,41910,"NA","NA","NA"
2024,38740,"Poplar Bluff, MO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,41814,"NA","NA","NA"
2020,38820,"Port Angeles, WA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,77357,"NA","NA","NA"
2021,38820,"Port Angeles, WA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,78442,"NA","NA","NA"
2022,38820,"Port Angeles, WA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,77805,"NA","NA","NA"
2023,38820,"Port Angeles, WA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,77589,"NA","NA","NA"
2024,38820,"Port Angeles, WA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,77958,"NA","NA","NA"
2020,38860,"Portland-South Portland, ME","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.180979096914306,0,552550,"NA","NA","NA"
2021,38860,"Portland-South Portland, ME","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,558405,"NA","NA","NA"
2022,38860,"Portland-South Portland, ME","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,561576,"NA","NA","NA"
2023,38860,"Portland-South Portland, ME","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,567916,"NA","NA","NA"
2024,38860,"Portland-South Portland, ME","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,571534,"NA","NA","NA"
2020,38900,"Portland-Vancouver-Hillsboro, OR-WA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,2518007,"NA","NA","NA"
2021,38900,"Portland-Vancouver-Hillsboro, OR-WA","cbsa",5,3,2,1,3,0,0,0,2,1,3,0.198545850193185,0.119127510115911,2518310,"NA","NA","NA"
2022,38900,"Portland-Vancouver-Hillsboro, OR-WA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,2509489,"NA","NA","NA"
2023,38900,"Portland-Vancouver-Hillsboro, OR-WA","cbsa",2,2,1,2,3,0,0,0,1,2,3,0.0793125819893816,0.0793125819893816,2521668,"NA","NA","NA"
2024,38900,"Portland-Vancouver-Hillsboro, OR-WA","cbsa",2,2,0,2,2,0,0,0,0,2,2,0.078805187272647,0.078805187272647,2537904,"NA","NA","NA"
2020,38940,"Port St. Lucie, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,490086,"NA","NA","NA"
2021,38940,"Port St. Lucie, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,504532,"NA","NA","NA"
2022,38940,"Port St. Lucie, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,520710,"NA","NA","NA"
2023,38940,"Port St. Lucie, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,540427,"NA","NA","NA"
2024,38940,"Port St. Lucie, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,556336,"NA","NA","NA"
2020,39150,"Prescott Valley-Prescott, AZ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,237216,"NA","NA","NA"
2021,39150,"Prescott Valley-Prescott, AZ","cbsa",2,1,0,1,1,0,0,0,0,1,1,0.825787698240659,0.41289384912033,242193,"NA","NA","NA"
2022,39150,"Prescott Valley-Prescott, AZ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,246191,"NA","NA","NA"
2023,39150,"Prescott Valley-Prescott, AZ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,249499,"NA","NA","NA"
2024,39150,"Prescott Valley-Prescott, AZ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,252013,"NA","NA","NA"
2020,39300,"Providence-Warwick, RI-MA","cbsa",2,0,0,0,0,0,0,0,0,0,0,0.119539867143392,0,1673082,"NA","NA","NA"
2021,39300,"Providence-Warwick, RI-MA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.059634559419875,0.059634559419875,1676880,"NA","NA","NA"
2022,39300,"Providence-Warwick, RI-MA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,1673802,"NA","NA","NA"
2023,39300,"Providence-Warwick, RI-MA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,1688482,"NA","NA","NA"
2024,39300,"Providence-Warwick, RI-MA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,1700901,"NA","NA","NA"
2020,39340,"Provo-Orem, UT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,675377,"NA","NA","NA"
2021,39340,"Provo-Orem, UT","cbsa",2,1,0,2,2,0,0,0,0,2,2,0.286533772303072,0.143266886151536,697998,"NA","NA","NA"
2022,39340,"Provo-Orem, UT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,715001,"NA","NA","NA"
2023,39340,"Provo-Orem-Lehi, UT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,738375,"NA","NA","NA"
2024,39340,"Provo-Orem-Lehi, UT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,760531,"NA","NA","NA"
2020,39380,"Pueblo, CO","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.594088816278034,0.594088816278034,168325,"NA","NA","NA"
2021,39380,"Pueblo, CO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,169332,"NA","NA","NA"
2022,39380,"Pueblo, CO","cbsa",2,2,1,1,2,0,0,0,1,1,2,1.17963478507054,1.17963478507054,169544,"NA","NA","NA"
2023,39380,"Pueblo, CO","cbsa",1,1,0,2,2,0,0,0,0,2,2,0.589195335929721,0.589195335929721,169723,"NA","NA","NA"
2024,39380,"Pueblo, CO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,169866,"NA","NA","NA"
2020,39460,"Punta Gorda, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,188013,"NA","NA","NA"
2021,39460,"Punta Gorda, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,194934,"NA","NA","NA"
2022,39460,"Punta Gorda, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,202661,"NA","NA","NA"
2023,39460,"Punta Gorda, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,207085,"NA","NA","NA"
2024,39460,"Punta Gorda, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,212122,"NA","NA","NA"
2020,39540,"Racine, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,197536,"NA","NA","NA"
2021,39540,"Racine, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,196439,"NA","NA","NA"
2022,39540,"Racine, WI","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.510605271488823,0.510605271488823,195846,"NA","NA","NA"
2023,39540,"Racine-Mount Pleasant, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,197407,"NA","NA","NA"
2024,39540,"Racine-Mount Pleasant, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,198651,"NA","NA","NA"
2020,39580,"Raleigh-Cary, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,1417587,"NA","NA","NA"
2021,39580,"Raleigh-Cary, NC","cbsa",2,2,0,2,2,0,0,0,0,2,2,0.137791532434749,0.137791532434749,1451468,"NA","NA","NA"
2022,39580,"Raleigh-Cary, NC","cbsa",2,2,0,1,1,0,1,1,0,2,2,0.134740200682055,0.134740200682055,1484338,"NA","NA","NA"
2023,39580,"Raleigh-Cary, NC","cbsa",4,4,1,2,3,1,0,1,2,2,4,0.262666432017987,0.262666432017987,1522844,"NA","NA","NA"
2024,39580,"Raleigh-Cary, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,1562009,"NA","NA","NA"
2020,39660,"Rapid City, SD","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,139463,"NA","NA","NA"
2021,39660,"Rapid City, SD","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,142124,"NA","NA","NA"
2022,39660,"Rapid City, SD","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,145159,"NA","NA","NA"
2023,39660,"Rapid City, SD","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,155882,"NA","NA","NA"
2024,39660,"Rapid City, SD","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,156227,"NA","NA","NA"
2020,39740,"Reading, PA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,428631,"NA","NA","NA"
2021,39740,"Reading, PA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.232768172211205,0.232768172211205,429612,"NA","NA","NA"
2022,39740,"Reading, PA","cbsa",3,3,0,3,3,0,0,0,0,3,3,0.696946676609772,0.696946676609772,430449,"NA","NA","NA"
2023,39740,"Reading, PA","cbsa",1,1,0,1,1,1,0,1,1,1,2,0.229735069517832,0.229735069517832,435284,"NA","NA","NA"
2024,39740,"Reading, PA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,439117,"NA","NA","NA"
2020,39780,"Red Bluff, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,65682,"NA","NA","NA"
2021,39780,"Red Bluff, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,65380,"NA","NA","NA"
2022,39780,"Red Bluff, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,65245,"NA","NA","NA"
2023,39780,"Red Bluff, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,64959,"NA","NA","NA"
2024,39780,"Red Bluff, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,64451,"NA","NA","NA"
2020,39820,"Redding, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,181984,"NA","NA","NA"
2021,39820,"Redding, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,181981,"NA","NA","NA"
2022,39820,"Redding, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,180930,"NA","NA","NA"
2023,39820,"Redding, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,180656,"NA","NA","NA"
2024,39820,"Redding, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,181121,"NA","NA","NA"
2020,39900,"Reno, NV","cbsa",2,1,1,0,1,0,0,0,1,0,1,0.406685916466713,0.203342958233356,491780,"NA","NA","NA"
2021,39900,"Reno, NV","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.200631588239779,0,498426,"NA","NA","NA"
2022,39900,"Reno, NV","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,500915,"NA","NA","NA"
2023,39900,"Reno, NV","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,566986,"NA","NA","NA"
2024,39900,"Reno, NV","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.17387977952044,0.17387977952044,575110,"NA","NA","NA"
2020,40060,"Richmond, VA","cbsa",5,2,0,2,2,0,0,0,0,2,2,0.379778756087853,0.151911502435141,1316556,"NA","NA","NA"
2021,40060,"Richmond, VA","cbsa",2,2,0,2,2,0,0,0,0,2,2,0.150761799372228,0.150761799372228,1326596,"NA","NA","NA"
2022,40060,"Richmond, VA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.0746724493011405,0.0746724493011405,1339182,"NA","NA","NA"
2023,40060,"Richmond, VA","cbsa",2,2,0,2,2,0,0,0,0,2,2,0.147773132775638,0.147773132775638,1353426,"NA","NA","NA"
2024,40060,"Richmond, VA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.0729839106968869,0.0729839106968869,1370165,"NA","NA","NA"
2020,40080,"Richmond-Berea, KY","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,107144,"NA","NA","NA"
2021,40080,"Richmond-Berea, KY","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,107563,"NA","NA","NA"
2022,40080,"Richmond-Berea, KY","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,109231,"NA","NA","NA"
2023,40080,"Richmond-Berea, KY","cbsa",1,1,0,1,1,0,1,1,0,2,2,0.783042433069448,0.783042433069448,127707,"NA","NA","NA"
2024,40080,"Richmond-Berea, KY","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,129810,"NA","NA","NA"
2020,40090,"Glenwood Springs, CO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,79146,"NA","NA","NA"
2021,40090,"Glenwood Springs, CO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,79545,"NA","NA","NA"
2022,40090,"Glenwood Springs, CO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,79147,"NA","NA","NA"
2023,40090,"Rifle, CO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,79611,"NA","NA","NA"
2024,40090,"Rifle, CO","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,79810,"NA","NA","NA"
2020,40140,"Riverside-San Bernardino-Ontario, CA","cbsa",2,2,1,1,2,0,0,0,1,1,2,0.0434208132457796,0.0434208132457796,4606086,"NA","NA","NA"
2021,40140,"Riverside-San Bernardino-Ontario, CA","cbsa",3,2,1,1,2,0,0,0,1,1,2,0.0645708406692983,0.0430472271128655,4646060,"NA","NA","NA"
2022,40140,"Riverside-San Bernardino-Ontario, CA","cbsa",11,11,2,9,11,0,0,0,2,9,11,0.235669272883165,0.235669272883165,4667558,"NA","NA","NA"
2023,40140,"Riverside-San Bernardino-Ontario, CA","cbsa",3,3,2,1,3,0,0,0,2,1,3,0.0637707111327081,0.0637707111327081,4704354,"NA","NA","NA"
2024,40140,"Riverside-San Bernardino-Ontario, CA","cbsa",6,6,3,5,8,1,0,1,4,5,9,0.12646984305514,0.12646984305514,4744214,"NA","NA","NA"
2020,40220,"Roanoke, VA","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.317253850668613,0,315205,"NA","NA","NA"
2021,40220,"Roanoke, VA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.317750832507181,0.317750832507181,314712,"NA","NA","NA"
2022,40220,"Roanoke, VA","cbsa",1,1,1,0,1,0,0,0,1,0,1,0.318126868995355,0.318126868995355,314340,"NA","NA","NA"
2023,40220,"Roanoke, VA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,314887,"NA","NA","NA"
2024,40220,"Roanoke, VA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,315749,"NA","NA","NA"
2020,40260,"Roanoke Rapids, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,65956,"NA","NA","NA"
2021,40260,"Roanoke Rapids, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,65470,"NA","NA","NA"
2022,40260,"Roanoke Rapids, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,64627,"NA","NA","NA"
2023,40260,"Roanoke Rapids, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,63773,"NA","NA","NA"
2024,40260,"Roanoke Rapids, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,63572,"NA","NA","NA"
2020,40340,"Rochester, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,226557,"NA","NA","NA"
2021,40340,"Rochester, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,227401,"NA","NA","NA"
2022,40340,"Rochester, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,228073,"NA","NA","NA"
2023,40340,"Rochester, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,229429,"NA","NA","NA"
2024,40340,"Rochester, MN","cbsa",1,1,1,0,1,0,0,0,1,0,1,0.433384472701112,0.433384472701112,230742,"NA","NA","NA"
2020,40380,"Rochester, NY","cbsa",2,1,1,0,1,0,0,0,1,0,1,0.183826401699291,0.0919132008496456,1087983,"NA","NA","NA"
2021,40380,"Rochester, NY","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,1086382,"NA","NA","NA"
2022,40380,"Rochester, NY","cbsa",2,1,0,1,1,0,0,0,0,1,1,0.184987864796069,0.0924939323980347,1081152,"NA","NA","NA"
2023,40380,"Rochester, NY","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,1054815,"NA","NA","NA"
2024,40380,"Rochester, NY","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,1057218,"NA","NA","NA"
2020,40420,"Rockford, IL","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.295628832088736,0.295628832088736,338262,"NA","NA","NA"
2021,40420,"Rockford, IL","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.296949144489515,0.296949144489515,336758,"NA","NA","NA"
2022,40420,"Rockford, IL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,335342,"NA","NA","NA"
2023,40420,"Rockford, IL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,335453,"NA","NA","NA"
2024,40420,"Rockford, IL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,337103,"NA","NA","NA"
2020,40580,"Rocky Mount, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,143925,"NA","NA","NA"
2021,40580,"Rocky Mount, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,143597,"NA","NA","NA"
2022,40580,"Rocky Mount, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,144090,"NA","NA","NA"
2023,40580,"Rocky Mount, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,145742,"NA","NA","NA"
2024,40580,"Rocky Mount, NC","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.679744959691124,0.679744959691124,147114,"NA","NA","NA"
2020,40660,"Rome, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,98575,"NA","NA","NA"
2021,40660,"Rome, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,98499,"NA","NA","NA"
2022,40660,"Rome, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,99443,"NA","NA","NA"
2023,40660,"Rome, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,100407,"NA","NA","NA"
2024,40660,"Rome, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,101390,"NA","NA","NA"
2020,40740,"Roswell, NM","cbsa",1,0,0,0,0,0,0,0,0,0,0,1.53496653772948,0,65148,"NA","NA","NA"
2021,40740,"Roswell, NM","cbsa",4,3,1,2,3,0,0,0,1,2,3,6.18773590743147,4.6408019305736,64644,"NA","NA","NA"
2022,40740,"Roswell, NM","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,63894,"NA","NA","NA"
2023,40740,"Roswell, NM","cbsa",1,1,0,1,1,0,0,0,0,1,1,1.57064773512597,1.57064773512597,63668,"NA","NA","NA"
2024,40740,"Roswell, NM","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,63697,"NA","NA","NA"
2020,40860,"Rutland, VT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,60477,"NA","NA","NA"
2021,40860,"Rutland, VT","cbsa",1,1,0,0,0,1,0,1,1,0,1,1.64690382081686,1.64690382081686,60720,"NA","NA","NA"
2022,40860,"Rutland, VT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,60366,"NA","NA","NA"
2023,40860,"Rutland, VT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,60369,"NA","NA","NA"
2024,40860,"Rutland, VT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,60198,"NA","NA","NA"
2020,40900,"Sacramento-Roseville-Folsom, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,2399865,"NA","NA","NA"
2021,40900,"Sacramento-Roseville-Folsom, CA","cbsa",3,3,1,2,3,0,1,1,1,3,4,0.124609349688726,0.124609349688726,2407524,"NA","NA","NA"
2022,40900,"Sacramento-Roseville-Folsom, CA","cbsa",3,3,0,3,3,1,0,1,1,3,4,0.124136116078855,0.124136116078855,2416702,"NA","NA","NA"
2023,40900,"Sacramento-Roseville-Folsom, CA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.0410768037646069,0.0410768037646069,2434464,"NA","NA","NA"
2024,40900,"Sacramento-Roseville-Folsom, CA","cbsa",3,3,0,4,4,0,0,0,0,4,4,0.121796399454839,0.121796399454839,2463127,"NA","NA","NA"
2020,40980,"Saginaw, MI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,189860,"NA","NA","NA"
2021,40980,"Saginaw, MI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,189590,"NA","NA","NA"
2022,40980,"Saginaw, MI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,188330,"NA","NA","NA"
2023,40980,"Saginaw, MI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,187769,"NA","NA","NA"
2024,40980,"Saginaw, MI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,187714,"NA","NA","NA"
2020,41060,"St. Cloud, MN","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.500440387541036,0,199824,"NA","NA","NA"
2021,41060,"St. Cloud, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,200640,"NA","NA","NA"
2022,41060,"St. Cloud, MN","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.495373214179563,0.495373214179563,201868,"NA","NA","NA"
2023,41060,"St. Cloud, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,203677,"NA","NA","NA"
2024,41060,"St. Cloud, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,205878,"NA","NA","NA"
2020,41100,"St. George, UT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,182009,"NA","NA","NA"
2021,41100,"St. George, UT","cbsa",1,1,0,0,0,1,0,1,1,0,1,0.52225866427124,0.52225866427124,191476,"NA","NA","NA"
2022,41100,"St. George, UT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,197680,"NA","NA","NA"
2023,41100,"St. George, UT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,202735,"NA","NA","NA"
2024,41100,"St. George, UT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,207943,"NA","NA","NA"
2020,41180,"St. Louis, MO-IL","cbsa",8,8,3,5,8,0,0,0,3,5,8,0.28378626211989,0.28378626211989,2819023,"NA","NA","NA"
2021,41180,"St. Louis, MO-IL","cbsa",9,9,1,6,7,1,1,2,2,7,9,0.320002616910289,0.320002616910289,2812477,"NA","NA","NA"
2022,41180,"St. Louis, MO-IL","cbsa",7,7,1,5,6,1,0,1,2,5,7,0.249882287593808,0.249882287593808,2801319,"NA","NA","NA"
2023,41180,"St. Louis, MO-IL","cbsa",10,10,3,7,10,1,0,1,4,7,11,0.356441812478101,0.356441812478101,2805507,"NA","NA","NA"
2024,41180,"St. Louis, MO-IL","cbsa",9,9,1,11,12,0,0,0,1,11,12,0.3200652079517,0.3200652079517,2811927,"NA","NA","NA"
2020,41400,"Salem, OH","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,101634,"NA","NA","NA"
2021,41400,"Salem, OH","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,101250,"NA","NA","NA"
